trial_id,K,geometry,PDOP,RMSE
546,50,clustered,3.1067787820759656,10.493822201048388
547,50,clustered,3.1487090924788546,10.997330765283666
548,50,clustered,2.9240028635920554,10.32456359002052
549,50,clustered,3.398543712379261,11.771025283151241
550,50,clustered,3.2249765938165686,11.544425251319664
551,50,clustered,2.9006012773507277,10.39795345844116
552,50,clustered,3.077884328446963,10.992333218218802
553,50,clustered,3.306647434327803,11.995973355594419
554,50,clustered,3.1238234485214758,11.05220309442072
555,50,clustered,3.3684761461945225,11.668811107580485
556,50,clustered,3.5298315628216304,11.796448231657031
557,50,clustered,3.423325718992112,11.8588342987617
558,50,clustered,3.427434420944999,11.697798075398621
559,50,clustered,3.007426516969633,10.683854367517455
560,50,clustered,3.1557324511454508,11.456731020059538
561,50,clustered,2.8486327209903224,10.15760685533299
562,50,clustered,3.313738334241499,11.43596623515577
563,50,clustered,3.1714801128903267,11.109271028666695
564,50,clustered,3.2825186885171265,12.146197560008858
565,50,clustered,3.121180595778015,10.95846173605655
566,50,clustered,3.440204709501827,11.905274572688272
567,50,clustered,3.0440010246522977,10.862838907707102
568,50,clustered,2.88113496177959,9.887257998383966
569,50,clustered,3.0878917603599367,10.91368873258534
570,50,random,0.47875073935112694,1.7606717390077973
571,50,random,0.4915696015397135,1.7175381517608805
572,50,random,0.5244571027942319,1.8274698321959486
573,50,random,0.49050927421603574,1.7538823932952332
574,50,random,0.4654407663660142,1.6350464252300374
575,50,random,0.5363869620007953,1.8884548012297357
